FLYBASE	FLYBASECG	SYMBOL	GENENAME	baseMean_INC1	log2FoldChange_INC1	lfcSE_INC1	stat_INC1	pvalue_INC1	padj_INC1	baseMean_WAKED2	log2FoldChange_WAKED2	lfcSE_WAKED2	stat_WAKED2	pvalue_WAKED2	padj_WAKED2	baseMean_WT2U_old	log2FoldChange_WT2U_old	lfcSE_WT2U_old	stat_WT2U_old	pvalue_WT2U_old	padj_WT2U_old	logFC_INC1	logCPM_INC1	LR_INC1	PValue_INC1	FDR_INC1	logFC_WAKED2	logCPM_WAKED2	LR_WAKED2	PValue_WAKED2	FDR_WAKED2	logFC_WT2U_old	logCPM_WT2U_old	LR_WT2U_old	PValue_WT2U_old	FDR_WT2U_old
FBgn0262719	CG43163	CG43163	uncharacterized protein	263.299057266387	-0.612155509748453	0.0638308687768873	-9.59027382015064	8.78515508451847e-22	4.47575613827223e-20	263.299057266387	-0.173578175278766	0.0612627133095118	-2.83334129198317	0.00460641756303562	0.0252404275851002	263.299057266387	-0.222645622992423	0.0612660563991861	-3.63407792304682	0.000278976545124626	0.00154096732941388	-0.610330032284799	3.53549341386755	87.6847113772494	7.67654712173857e-21	3.91095576234106e-19	-0.176949800739384	3.53549341386755	7.96320619489161	0.00477377772557	0.0270072315744297	-0.21704389898868	3.53549341386755	11.9696661035785	0.000540736300011811	0.00288855118879706
FBgn0262738	CG3620	norpA	no receptor potential A	32684.9302311025	-0.369771742237756	0.0653448491283805	-5.65877413705983	1.52458038761322e-08	1.70988652840274e-07	32684.9302311025	-0.219495057651939	0.0653351471455492	-3.35952496078355	0.00078076597801876	0.00570853170798754	32684.9302311025	-0.32738837535113	0.0653368000925522	-5.01078067624021	5.42096695072378e-07	5.82738736857827e-06	-0.368987639569126	10.4789538913738	29.8291083411122	4.7185410279615e-08	5.27353395167039e-07	-0.222985545887925	10.4789538913738	10.9257816871307	0.000948351804776462	0.00702499117258233	-0.321967646270857	10.4789538913738	22.817377951283	1.78147565668484e-06	1.83868252583269e-05
FBgn0262904	CR43259	asRNA:CR43259	antisense RNA:CR43259	169.78615751677	0.320520274334909	0.0722893726576532	4.43385054471041	9.25648062493612e-06	6.27005455626861e-05	169.78615751677	-0.346045758459549	0.0749115669062624	-4.61939020568826	3.8486946987475e-06	5.02903108111918e-05	169.78615751677	0.204730025943685	0.0718648120401016	2.84882155997907	0.00438814842460212	0.0163032139685179	0.321682194306118	2.90509684295353	18.5461028525024	1.65843955534277e-05	0.000112816293047394	-0.349187230607537	2.90509684295353	20.4522491462014	6.1137666840186e-06	8.2013525629594e-05	0.210156802156338	2.90509684295353	8.00221503425708	0.00467201628430627	0.0180583421997923
FBgn0025878	CG10382	wrapper	wrapper	2237.52404530503	0.139111452966125	0.0456332384605947	3.04846768844273	0.00230011646798289	0.00814135828911311	2237.52404530503	-0.286455455954933	0.0457871068461145	-6.25624713344915	3.94351675399897e-10	1.26748333791282e-08	2237.52404530503	0.222720568199798	0.0454643100323717	4.89880013666138	9.6423663009256e-07	9.77297189738258e-06	0.140198973668217	6.61227262725062	8.77497502175994	0.00305391340219551	0.0107419693596139	-0.289684999557342	6.61227262725062	37.1866002668991	1.07348889230149e-09	3.51606761781846e-08	0.228119182574131	6.61227262725062	23.3542994516279	1.34741998069753e-06	1.43113554908946e-05
FBgn0020257	CG9952	Ppa	Partner of paired	965.459928436612	-0.254283223857774	0.0378999177766673	-6.70933444648053	1.95514094517775e-11	3.41099088759791e-10	965.459928436612	-0.165426310092757	0.037442631996409	-4.41812717943071	9.95598344225826e-06	0.000119796996746168	965.459928436612	-0.132427581655469	0.0372900685391453	-3.55128287083874	0.000383358158001638	0.00202974264087324	-0.252744311437859	5.40000768784772	40.3258499070491	2.14946054763486e-10	3.52199294721751e-09	-0.168816716537476	5.40000768784772	18.4130221294803	1.77838475125706e-05	0.000213183593836548	-0.126983530028187	5.40000768784772	10.493522309478	0.0011979378197605	0.00566330130190821
FBgn0003062	CG9888	Fib	Fibrillarin	558.722852139452	0.285755199270862	0.0603409819360626	4.73567366824836	2.18328652548392e-06	1.67024906877675e-05	558.722852139452	0.215418862802748	0.0601539724641433	3.58112447072644	0.000342118608434379	0.00279830233269384	558.722852139452	-0.35342499960629	0.0611242016303074	-5.78207960480011	7.3782776581625e-09	1.15661445842685e-07	0.287203524410246	4.6133146447462	22.3645662035748	2.25496228445602e-06	1.8195474945678e-05	0.211959999681857	4.6133146447462	12.2527798115126	0.00046456556640768	0.00383794846634977	-0.347736644051405	4.6133146447462	31.9212663322967	1.60549770096571e-08	2.50855741922505e-07
FBgn0041712	CG9889	yellow-d	yellow-d	1196.99311131359	0.335535274458404	0.057626658684214	5.82257035406286	5.79493924166675e-09	7.01693148630646e-08	1196.99311131359	0.297965607410531	0.0574870509488853	5.18317781991404	2.18136883276441e-07	3.82658437366622e-06	1196.99311131359	-0.177616553828275	0.0578772073080523	-3.06885148903106	0.00214883383509486	0.00899542415757806	0.336857049775483	5.70987722153776	33.7789739486009	6.17425841137341e-09	8.0678099678219e-08	0.294203672700584	5.70987722153776	25.8860054380251	3.62185430466569e-07	6.49627725282547e-06	-0.172257624325118	5.70987722153776	8.76017799305342	0.00307879000126108	0.0127877929887591
FBgn0034861	CG9815	CG9815	uncharacterized protein	75.8709507305142	-0.41083829037528	0.123163799412078	-3.33570653338413	0.000850829277962855	0.00347812327116015	75.8709507305142	-0.361799024176409	0.121514841698264	-2.97740604456203	0.0029069872912698	0.0173634486819786	75.8709507305142	-0.603806991108312	0.122903692648095	-4.91284662078597	8.97634974019189e-07	9.16582919099765e-06	-0.411142458069682	1.76565214960167	10.6002190689457	0.0011307426170742	0.00467022543610897	-0.365167592334424	1.76565214960167	8.49321632258455	0.00356473073780379	0.0214600823423537	-0.597535284636829	1.76565214960167	22.305692022996	2.32516375722742e-06	2.3393296708744e-05
FBgn0034914	CG5554	CG5554	uncharacterized protein	1844.18246939733	0.0804549916434311	0.0327400038118678	2.45739102859443	0.013995026213986	0.037908473155418	1844.18246939733	0.130053475370853	0.0325186000246535	3.99935653048576	6.3514936836582e-05	0.000631064382801641	1844.18246939733	0.131316141111167	0.0324693594475075	4.04430956894799	5.24775422715944e-05	0.00035521547694511	0.081585092170046	6.33290142296064	5.69820419928733	0.0169822797898971	0.0458444971329296	0.126446473296477	6.33290142296064	13.8542474179619	0.000197549717378164	0.00179348928251001	0.136721394659577	6.33290142296064	16.2468133421005	5.56030367748026e-05	0.000396549431294907
FBgn0034915	CG17611	eIF6	eukaryotic translation initiation factor 6	727.152932351805	0.154775894673291	0.0419212240150341	3.69206525596163	0.000222440369280046	0.00107331680451601	727.152932351805	0.127620847100731	0.0416318014158401	3.06546540770569	0.00217331516471419	0.0137127883054232	727.152932351805	0.324800334776004	0.0411828113478343	7.88679364389932	3.10049464523815e-15	1.33168330547493e-13	0.156123612062037	4.99295449888754	13.0122688667344	0.000309456770510746	0.00150838521524271	0.124441096584695	4.99295449888754	8.37189003995325	0.00381069100046372	0.0225719223268037	0.330328251124881	4.99295449888754	60.2262372905638	8.45575189247874e-15	3.64816178496222e-13
FBgn0019643	CG3318	AANAT1	Arylalkylamine N-acetyltransferase 1	2990.62245308813	-0.126212487675633	0.0403425734420231	-3.12851850804746	0.00175689945859516	0.00645476908877041	2990.62245308813	-0.238518050010037	0.040297496657108	-5.91892970522687	3.24043416426116e-09	8.25448894289718e-08	2990.62245308813	-0.372529349932393	0.0403338456018209	-9.2361475672326	2.55531991835254e-20	2.29420264597024e-18	-0.125124328931432	7.02949694455422	8.9904724353486	0.00271390828769952	0.00972458420485821	-0.241967116206206	7.02949694455422	33.6600543875427	6.56347485393736e-09	1.75111315183878e-07	-0.367008254758178	7.02949694455422	77.2253333502839	1.52524551542551e-18	1.22763038207946e-16
FBgn0023081	CG4012	gek	genghis khan	2036.84941451511	-0.180009525960016	0.0283411043368981	-6.35153534668926	2.13176417244765e-10	3.20534336635849e-09	2036.84941451511	-0.121444376159573	0.0280898457013023	-4.32342624630161	1.53624511246635e-05	0.000177580636398581	2036.84941451511	-0.144240744880646	0.0280636162606092	-5.13977755187259	2.75063910918772e-07	3.16273966240096e-06	-0.17858816099276	6.47594521341993	34.2014092198666	4.96929552339187e-09	6.57402106671924e-08	-0.124819405326475	6.47594521341993	16.9764906224454	3.78455429792504e-05	0.000419057353358683	-0.138715411005077	6.47594521341993	20.9927221147193	4.61031372050498e-06	4.33342343621164e-05
FBgn0035049	CG4859	Mmp1	Matrix metalloproteinase 1	1779.77333873101	0.248699891244341	0.0366814468981947	6.77999131099107	1.20183110571227e-11	2.17191289254946e-10	1779.77333873101	-0.106531811574705	0.0368712478812003	-2.88929227234056	0.00386110016753387	0.0218438378054574	1779.77333873101	0.480439430320738	0.0363007072093899	13.2349881656428	5.51054164593501e-40	3.76999770605468e-37	0.249694423149409	6.28207682207192	43.7465514046745	3.73774564198756e-11	6.85826202278867e-10	-0.109988776934844	6.28207682207192	8.40857173601813	0.00373455942326591	0.0222586248637467	0.485668740625347	6.28207682207192	168.508760024354	1.56630518475223e-38	1.3638246417779e-35
FBgn0052475	CG32475	mthl8	methuselah-like 8	2115.52350237473	-0.10576907401101	0.0404430630001988	-2.61525874067674	0.0089159885137158	0.0259408681605012	2115.52350237473	-0.169852186501298	0.0403413596183584	-4.21037337631036	2.54948985842667e-05	0.000280356071917459	2115.52350237473	0.114218300112113	0.0401241533505527	2.84662206113663	0.00441857861253486	0.0164035449421934	-0.10468074188265	6.53122464438404	6.12871108765649	0.01330038000639	0.0373471239229561	-0.173247952514958	6.53122464438404	16.8646887940873	4.01414572927848e-05	0.000440406503952225	0.119562938454335	6.53122464438404	8.11108141291589	0.00439954727555255	0.0171296194330253
FBgn0004373	CG7004	fwd	four wheel drive	3757.990587978	-0.26764819684118	0.0369817432424721	-7.23730612389837	4.57684316087999e-13	1.0218415803009e-11	3757.990587978	-0.100376113881254	0.036817908254142	-2.72628507813073	0.00640516509048918	0.0329395354673878	3757.990587978	-0.143821176743975	0.0368163305887176	-3.90645060070297	9.3661780387097e-05	0.000593315167028846	-0.266654459726113	7.35894022904541	47.7873977857951	4.75035739782256e-12	1.03406643537146e-10	-0.10391663093344	7.35894022904541	7.32483683109131	0.00680081382240573	0.0359680810552193	-0.138460518601528	7.35894022904541	13.0009002694471	0.000311341252737151	0.00178244262923875
FBgn0001316	CG17046	klar	klarsicht	3743.33063472659	-0.418012562666261	0.0426747715329321	-9.79530874216117	1.17936562769995e-22	6.34604718096075e-21	3743.33063472659	-0.125892164348741	0.0424724636497457	-2.9640890480695	0.00303580424171146	0.0179487240908101	3743.33063472659	-0.187226528992278	0.0424789247891442	-4.40751572507139	1.04563011477542e-05	8.51619493139371e-05	-0.417119306607024	7.35331555455085	91.178751423546	1.31262255263342e-21	7.18417074807023e-20	-0.129418999096331	7.35331555455085	8.88130585885822	0.00288105398442839	0.0179770260995799	-0.181830836092202	7.35331555455085	17.513228676279	2.85315574602208e-05	0.000220395170230746
FBgn0035132	CG17061	mthl10	methuselah-like 10	1101.98850698037	-0.235510493105855	0.0361533612121134	-6.5142073989775	7.30744741244099e-11	1.16457123654509e-09	1101.98850698037	-0.173981985069321	0.0357497899626534	-4.86665754543101	1.13501450388685e-06	1.67745884633535e-05	1101.98850698037	0.175001080592371	0.0351937253456669	4.97250799321583	6.60922452369635e-07	6.97939939227824e-06	-0.234449124165572	5.59176163883269	38.7835246745895	4.73507565469626e-10	7.43484501978374e-09	-0.177481004726504	5.59176163883269	22.6870148339965	1.90651899186362e-06	2.8414166293044e-05	0.180585298272742	5.59176163883269	24.1778749846511	8.78355711727895e-07	9.73714236913169e-06
FBgn0263346	CG43427	smash	smallish	7712.08873650289	-0.430543237500173	0.0385664352836943	-11.1636772839673	6.1398279054818e-29	3.97346430261518e-27	7712.08873650289	-0.291583063078145	0.0384948603422807	-7.57459724455437	3.60243467657704e-14	3.05346188781017e-12	7712.08873650289	-0.177311225683925	0.0384631104877514	-4.60990344866647	4.02856021996193e-06	3.61287919352017e-05	-0.42953710639344	8.39591720235907	109.112061693022	1.53365470488534e-25	9.79289650892787e-24	-0.295104362984611	8.39591720235907	51.8042365870479	6.13193552907331e-13	4.81407200798887e-11	-0.171936955536969	8.39591720235907	17.6316861044731	2.68084324089156e-05	0.000208587461911124
FBgn0263974	CG43726	qin	qin	79.29500836063	-0.321508987349057	0.118896356880481	-2.70411134356496	0.00684873359973894	0.0208311115967925	79.29500836063	0.429285061976667	0.112324503187028	3.82182916279521	0.000132465448238872	0.0012129579954416	79.29500836063	0.280135355710111	0.112901751157865	2.48123127265237	0.0130929392421798	0.0403884233905562	-0.319531864211613	1.83205799549374	7.01702299464105	0.00807383579787392	0.0246985625269998	0.425106422401106	1.83205799549374	13.879818880455	0.0001948798524005	0.00177879931420726	0.285143387950741	1.83205799549374	6.18551187505893	0.0128800439603967	0.0414176213690952
FBgn0263986	CG6969	cd	cardinal	139.736845096156	-1.40508863910052	0.114276658856371	-12.2954998261413	9.5762579010143e-35	8.18941055142098e-33	139.736845096156	0.836893651855224	0.101252547154939	8.26540838103155	1.39217328658511e-16	1.53267077458761e-14	139.736845096156	-0.50439565308713	0.105851383242708	-4.76513048422423	1.88731473488216e-06	1.81675382218104e-05	-1.40224380535387	2.63487205076451	144.281397976742	3.08366934417827e-33	2.63708794451245e-31	0.83313488118475	2.63487205076451	63.214399048514	1.85388217462232e-15	1.99511050208231e-13	-0.498281277539054	2.63487205076451	20.9411387612127	4.73613508287147e-06	4.43862053069892e-05
FBgn0264357	CG17299	SNF4Agamma	SNF4/AMP-activated protein kinase gamma subunit	5425.38027839587	-0.251679809866792	0.0343709594253505	-7.3224551794491	2.4347464994664e-13	5.64648958157122e-12	5425.38027839587	-0.10561989001075	0.0342429962739814	-3.08442313767392	0.00203947300953965	0.0129880801099539	5425.38027839587	0.123736532964396	0.0341660549075397	3.62162190803862	0.000292761788203774	0.00160968565293671	-0.250576574534684	7.88890761453426	45.5454924234994	1.49134491339326e-11	2.93308040666953e-10	-0.10921107215366	7.88890761453426	8.71559902432386	0.00315498734880052	0.0193708133505201	0.129039902087584	7.88890761453426	12.2104121180018	0.00047523535019503	0.00258038785950567
FBgn0264987	CR44138	lncRNA:CR44138	long non-coding RNA:CR44138	182.632636467253	-0.904311544204737	0.224333771199318	-4.03109856964544	5.55167531302738e-05	0.000314452667937174	182.632636467253	-0.648846062838192	0.222658600722164	-2.91408488481355	0.00356732892866117	0.020435332822199	182.632636467253	2.12579764617011	0.217702455933471	9.76469299372416	1.59594638723096e-22	1.79834994081154e-20	-0.903406882333193	3.01619326125905	16.8943594202395	3.95188429999275e-05	0.00024674803015209	-0.652161486438067	3.01619326125905	9.00439859637064	0.00269330602531872	0.0170049341532648	2.12685265704069	3.01619326125905	91.4409985475317	1.14969576081221e-21	1.32672120446498e-19
FBgn0265052	CG44167	St3	Sulfotransferase 3	1102.98183960348	0.220321093375005	0.0339357973198823	6.49229164407827	8.4540395758329e-11	1.33178932660078e-09	1102.98183960348	0.132393329818419	0.0338031453281074	3.91659795363283	8.98073352300291e-05	0.000859315341491727	1102.98183960348	0.164725314470001	0.0336817619230318	4.89063828805702	1.00509515684061e-06	1.01548538103579e-05	0.221700358726856	5.5920955359348	37.6244288560955	8.57636368281739e-10	1.27751806149339e-08	0.128839910754188	5.5920955359348	12.801552336927	0.000346331859846787	0.00298306344749328	0.170067083821524	5.5920955359348	22.4569596916493	2.14905396880948e-06	2.19441779459032e-05
FBgn0265575	CG44402	yin	yin	1565.89325538335	-0.150540860516415	0.0411892873028181	-3.65485470553688	0.00025732766769277	0.00122316843730092	1565.89325538335	-0.196228398944608	0.0410438531387693	-4.78094486599879	1.74473211596085e-06	2.45389782770529e-05	1565.89325538335	0.266319121714905	0.0406052967382432	6.55872861690181	5.4268460242777e-11	1.21729112928646e-09	-0.149553289854048	6.09786195644981	12.360695970798	0.000438467208577947	0.00204064087646238	-0.199777870205149	6.09786195644981	22.1999028496419	2.45686227874612e-06	3.54929515925043e-05	0.271715942398415	6.09786195644981	41.8785248559284	9.712350090569e-11	2.21487831351119e-09
FBgn0265988	CG42863	mv	mauve	3782.18954593065	-0.810865294335066	0.0469212178679457	-17.281420457098	6.49290833890234e-67	1.38197946822237e-64	3782.18954593065	-0.268200793343402	0.0466031564432887	-5.75499201797146	8.66458887109859e-09	2.02413249286298e-07	3782.18954593065	-0.298303954935587	0.0466071627555317	-6.40038863769243	1.54981954462744e-10	3.21999383914135e-09	-0.809811806168528	7.36835554989331	277.90889089318	2.14432712661086e-62	4.46486200406062e-60	-0.271734405955949	7.36835554989331	32.0205588477097	1.52549564947233e-08	3.68040235028865e-07	-0.292988550711785	7.36835554989331	37.2097656403129	1.06081213211398e-09	2.06513386207068e-08
FBgn0266094	CR44831	lncRNA:CR44831	long non-coding RNA:CR44831	69.1530373862892	-0.442256820678622	0.108616051588148	-4.07174459218584	4.66623289256814e-05	0.000268899585047516	69.1530373862892	-0.276117054730868	0.105714805057529	-2.61190525376845	0.00900392034792705	0.0434018868104908	69.1530373862892	-0.404882213093737	0.106412596590799	-3.80483350717095	0.000141899604252787	0.000850509643012012	-0.440175717636416	1.62946051866653	15.9506819718116	6.5014351698636e-05	0.000382263634480992	-0.278262893275682	1.62946051866653	6.70626963014205	0.0096074499076312	0.0474575323441422	-0.397828630820718	1.62946051866653	13.5057776512596	0.00023783006709774	0.00142193282313493
FBgn0266251	CR44946	lncRNA:CR44946	long non-coding RNA:CR44946	89.3318503407544	-0.456021978070122	0.106876418355535	-4.26681568382204	1.98282845573773e-05	0.000124835881708906	89.3318503407544	-0.368648863318024	0.10489024339533	-3.51461538637671	0.000440391304959902	0.00346880585436344	89.3318503407544	0.249462254895402	0.100805290553227	2.47469407137597	0.0133350348475819	0.0409226251606298	-0.454533769402167	2.00423388545971	17.2444916490539	3.28648987399415e-05	0.00020887856677582	-0.371270744436155	2.00423388545971	11.874959125036	0.000568937185409963	0.00458307852132601	0.253917393101008	2.00423388545971	6.01029112131774	0.0142226808192463	0.0450032497148136
FBgn0266346	CG17922	CngB	Cyclic nucleotide-gated ion channel subunit B	1011.76248500149	-0.193012692594838	0.0389345901197166	-4.95735776340164	7.14583203238108e-07	5.93606064233703e-06	1011.76248500149	-0.116216200410151	0.0385148101082042	-3.01744186414657	0.00254917932223049	0.0156882258906033	1011.76248500149	-0.145326555227434	0.038493141861091	-3.77538824323224	0.000159758639144969	0.000944548299833652	-0.191593338345424	5.46823751977571	22.144273712074	2.52909211740517e-06	2.02708320506332e-05	-0.119674803672612	5.46823751977571	8.81387685786701	0.00298948167731613	0.0184849938704544	-0.139827029636528	5.46823751977571	12.0373206173492	0.000521458736744269	0.00279649035864312
FBgn0266455	CG45080	CG45080	uncharacterized protein	182.368346700835	3.20723842425203	1.23442101733995	2.59817224366716	0.00937214690185795	0.0271279610232685	182.368346700835	3.85020334063462	1.23429831056336	3.11934587261755	0.00181253059820749	0.0117538375556069	182.368346700835	-5.84258291016202	1.3297745957631	-4.39366410576464	1.11455982327914e-05	9.02388333674357e-05	3.23351919675675	2.98278806244119	6.22336000528096	0.0126075629312268	0.0357687315625861	3.83603433360185	2.98278806244119	8.08574846224402	0.00446147015229524	0.0255880006698705	-5.17734690731956	2.98278806244119	10.7789390149582	0.00102661510150362	0.0049661209304049
FBgn0266590	CR45115	lncRNA:CR45115	long non-coding RNA:CR45115	107.317051225031	-1.1387264377066	0.0998186406578961	-11.4079537669653	3.81600629025337e-30	2.66786191591582e-28	107.317051225031	-0.488664542455737	0.0933009676127003	-5.23750776609544	1.6275945382626e-07	2.97501917699984e-06	107.317051225031	-0.243543535596985	0.0916222313232482	-2.65812709513426	0.007857625440263	0.0266502607885407	-1.13590396767418	2.26075227753524	124.317839584054	7.17747453996271e-29	5.24777489647044e-27	-0.491490177091097	2.26075227753524	26.2977387491427	2.92631099162188e-07	5.29615749993784e-06	-0.237800653923634	2.26075227753524	6.3530482287912	0.0117179784984715	0.0383184698048345
FBgn0267252	CG3694	Ggamma30A	G protein subunit gamma at 30A	69970.7171228297	0.235313718832985	0.0390314670379728	6.02882076156796	1.65160332042468e-09	2.16699405520926e-08	69970.7171228297	0.198321234718953	0.0390287866635577	5.08140917698912	3.74645130722473e-07	6.18681217596526e-06	69970.7171228297	-0.295407817534703	0.0390389444122772	-7.56700320620865	3.81932477229677e-14	1.34490781871538e-12	0.236121377008754	11.5766726842188	29.5367496323134	5.48664596792429e-08	6.05427362681784e-07	0.194904053060446	11.5766726842188	20.1373131814368	7.20767388468135e-06	9.50896700653967e-05	-0.289890766974647	11.5766726842188	44.4845397118078	2.56373775160219e-11	6.34508531908159e-10
FBgn0267330	CG5183	KdelR	KDEL receptor	2255.70243179127	0.131263626050474	0.0335310465012235	3.91468921334396	9.05207282825987e-05	0.000482008075307415	2255.70243179127	0.0932600813906255	0.0334129558631055	2.79113532405563	0.0052523507587794	0.0280731113658421	2255.70243179127	0.148319941742072	0.0333360360899382	4.44923749608127	8.61756836666109e-06	7.18355699006788e-05	0.132452250460716	6.62305463703021	14.5548085729539	0.000136140760673529	0.000726437997621761	0.0895775130128694	6.62305463703021	6.70326114103837	0.00962367344177418	0.0474642349254959	0.153814136491317	6.62305463703021	19.8380563857446	8.4287728549704e-06	7.46815785429292e-05
FBgn0267435	CG1744	chp	chaoptin	36349.5546462764	-0.814112699988942	0.0809667445876805	-10.0549022210881	8.74081621686735e-24	5.0131459715662e-22	36349.5546462764	-0.214420055843644	0.0809476981594842	-2.64887156421904	0.00807610172068584	0.0396885080968338	36349.5546462764	-0.389178142981443	0.0809500344979158	-4.80763405964284	1.52727000442198e-06	1.49969578750102e-05	-0.812830819980687	10.6323596548176	93.7146866489346	3.64446632051608e-22	2.07777966773232e-20	-0.217735730270663	10.6323596548176	6.82441367185992	0.00899200710411207	0.0451627918422577	-0.383541219140289	10.6323596548176	21.1992284683427	4.13931108030164e-06	3.92149570001277e-05
FBgn0268063	CG32372	ltl	larval translucida	6953.24720247332	0.246623692569536	0.0392429858076384	6.28452926029733	3.28848596535247e-10	4.79408197506027e-09	6953.24720247332	-0.235784595367073	0.0393187845480015	-5.99674171207455	2.01315873037205e-09	5.31185518443623e-08	6953.24720247332	0.100145016861016	0.0392297679348729	2.55278127128541	0.0106866583933468	0.0343287599800008	0.247634965650551	8.2466281075293	35.1982211450729	2.97795439867441e-09	4.08052177832668e-08	-0.239220013741953	8.2466281075293	32.7420889389203	1.0523372118841e-08	2.65944216765855e-07	0.105491428565595	8.2466281075293	6.400057739336	0.0114116652421475	0.0375862894392326
FBgn0283510	CG12130	Pal1	Peptidyl-alpha-hydroxyglycine-alpha-amidating lyase 1	2588.19184414589	0.258633429204021	0.0491794451732724	5.25897411597032	1.44861276347057e-07	1.36027578907069e-06	2588.19184414589	0.155683629601814	0.0491396218777641	3.16818940913059	0.00153391549878381	0.0102596666531783	2588.19184414589	-0.244874973759235	0.0493111175110629	-4.9659181563731	6.83767888690143e-07	7.18106232223047e-06	0.259854674684807	6.82097000566882	27.0893060564156	1.94269653115437e-07	1.89868850769353e-06	0.152338307470222	6.82097000566882	9.33574240736344	0.00224727029404762	0.0146324642259606	-0.239201806478473	6.82097000566882	22.8285169712353	1.77118052930191e-06	1.83398563347608e-05
FBgn0283531	CG3131	Duox	Dual oxidase	188.157599295731	-0.57345572516237	0.0789254194798289	-7.26579255380365	3.70857355975344e-13	8.37395519427445e-12	188.157599295731	-0.241991726956659	0.0765696594072427	-3.16041273828323	0.00157545788786473	0.0104823285878789	188.157599295731	-0.298877773384897	0.0765736625204328	-3.90314063017614	9.49524940805311e-05	0.000599904345846521	-0.571474743722064	3.05197498781832	50.8026596310992	1.02135219986076e-12	2.4718392099765e-11	-0.245504481860134	3.05197498781832	9.95387568365897	0.00160511123446638	0.0110206131926301	-0.29326014969942	3.05197498781832	14.200625617016	0.000164315872947522	0.00102462072336678
FBgn0284244	CG31728	l(2)k05911	lethal (2) k05911	190.339128438659	-0.948561366718416	0.0966434290818049	-9.81506322499686	9.69771791442532e-23	5.24772554713931e-21	190.339128438659	-0.503784913087675	0.0923914297421307	-5.45272342352277	4.96041887188575e-08	1.01736385342445e-06	190.339128438659	1.40207871369039	0.0859592851198428	16.3109629371118	8.24821455663064e-60	2.63337996744694e-56	-0.946319641128279	3.08322555034213	94.385447816059	2.59694421569882e-22	1.48943303580618e-20	-0.506802749192431	3.08322555034213	29.4829434678055	5.64109702888776e-08	1.23357140051797e-06	1.40676989864855	3.08322555034213	256.86385820834	8.28201173152986e-58	3.96625541822965e-54
FBgn0284247	CG17941	ds	dachsous	166.435234481624	-0.812575420545394	0.0761921465687587	-10.6648185822156	1.4868893874817e-26	9.12911958544852e-25	166.435234481624	-0.539621973886562	0.0736039579789316	-7.33142603609745	2.27716491095712e-13	1.68988195573417e-11	166.435234481624	-0.455307674707515	0.0728910718162401	-6.24641212376949	4.19988129394552e-10	8.02923413840523e-09	-0.81000348160501	2.87740977645057	106.44488303057	5.89083240954828e-25	3.68773809272244e-23	-0.542079553703255	2.87740977645057	50.774622415354	1.03604660750499e-12	7.57500336388002e-11	-0.449105077512171	2.87740977645057	35.4267374554917	2.64826432688963e-09	4.73229024681883e-08
FBgn0027790	CG12023	GV1	GV1	1389.35137712377	-0.136659281811734	0.0537181161923534	-2.54400733864876	0.0109588782150568	0.0308320997193408	1389.35137712377	-0.210707683613718	0.0536425620809436	-3.92799440294764	8.56572039984393e-05	0.000823719578209891	1389.35137712377	-0.194456185829853	0.0535798327925348	-3.62927944517487	0.00028421344316335	0.00156628098884843	-0.135549112010976	5.92477185571925	6.12741847926966	0.0133101079940686	0.0373525386367388	-0.213859053249302	5.92477185571925	15.3021605642946	9.16116708281834e-05	0.000910224671361349	-0.189137194085879	5.92477185571925	11.9963963108967	0.000533035236195773	0.00285059268134177
FBgn0035346	CG1146	CG1146	uncharacterized protein	1285.05303807741	0.283719252118921	0.0448676072672631	6.32347632065355	2.55743409684703e-10	3.79769050846525e-09	1285.05303807741	0.260104335871328	0.0447015893468446	5.81868205743536	5.93134332208798e-09	1.42381970774333e-07	1285.05303807741	0.336667230294324	0.044582517878608	7.55155263350137	4.30099661094024e-14	1.4925704905647e-12	0.284796292010472	5.81247694054297	39.3552236557092	3.53306440530439e-10	5.62121110863878e-09	0.256135712658948	5.81247694054297	32.0560584745119	1.49787239744207e-08	3.63476629332499e-07	0.342052817660438	5.81247694054297	57.4486608865908	3.46917309995741e-14	1.33444738760611e-12
FBgn0035423	CG17737	eIF1	eukaryotic translation initiation factor 1	3858.75685089014	0.213237312719799	0.0343018703910958	6.21649228711308	5.08391359850026e-10	7.24608994738623e-09	3858.75685089014	0.105043169806499	0.0342649365627721	3.06561693508651	0.00217221418144821	0.0137127883054232	3858.75685089014	0.147335030544849	0.0342262530044807	4.30473737588397	1.67183945307183e-05	0.000128457468543363	0.214167109799822	7.39697033569926	36.507841686679	1.52053302890414e-09	2.20661596224907e-08	0.101441684572885	7.39697033569926	8.21422544734768	0.00415632524114434	0.0241708136840579	0.152780085203817	7.39697033569926	18.6640438418442	1.558947356391e-05	0.000128388630950241
FBgn0035523	CG1311	Ctl1	Choline transporter-like 1	1073.73876670225	0.425442028807276	0.030371266319966	14.0080437978837	1.39186234222582e-44	1.55014622253941e-42	1073.73876670225	-0.115690017390862	0.0310544660557238	-3.72539064697712	0.000195012979932916	0.0017167594869462	1073.73876670225	0.144340239927966	0.0304823210782823	4.73521158566903	2.18826687114549e-06	2.07311771432557e-05	0.426607635307396	5.55358712065901	172.52508855387	2.07818951617019e-39	2.0952525458819e-37	-0.119183942078111	5.55358712065901	12.9555970025016	0.00031896645800741	0.00276726515832878	0.149618682309854	5.55358712065901	21.0989239619383	4.36172982447222e-06	4.11187482862155e-05
