FLYBASE	FLYBASECG	SYMBOL	GENENAME	RhythmicityChange	WT2U_ZT00	WT2U_ZT04	WT2U_ZT08	WT2U_ZT12	WT2U_ZT16	WT2U_ZT20	WT2U_ZT24	WT2U_ZT28	WT2U_ZT32	WT2U_ZT36	WT2U_ZT40	WT2U_ZT44	WT2U_old_ZT00	WT2U_old_ZT04	WT2U_old_ZT08	WT2U_old_ZT12	WT2U_old_ZT16	WT2U_old_ZT20	WT2U_old_ZT24	WT2U_old_ZT28	WT2U_old_ZT32	WT2U_old_ZT36	WT2U_old_ZT40	WT2U_old_ZT44
FBgn0003430	CG16738	slp1	sloppy paired 1	GAIN	5.519821539	7.697835756	9.163409781	6.918184487	7.356974931	10.15060375	6.3923731	8.67533194	8.081573994	7.289242755	7.222493612	8.06729631	6.307745506	8.244195486	8.795261009	10.16641502	10.41019154	9.597486505	6.628746021	7.04395521	9.310176404	9.621173896	11.39472609	10.47820517
FBgn0086251	CG9252	del	deadlock	GAIN	2.626802766	3.017104354	3.790252021	2.774462209	3.18459577	3.714403077	2.781462655	3.540682906	2.541698135	2.861762597	3.184929672	3.880078724	2.796690683	3.67844922	3.270960173	5.364676557	4.868230842	5.214465322	3.10276276	3.049099688	4.23852539	4.535218428	5.600485469	5.402039984
FBgn0032639	CG18563	CG18563	uncharacterized protein	GAIN	3.124256647	1.498619431	2.377530049	3.360769901	1.891262019	2.225074042	1.44112628	1.517588685	2.049691021	4.016380482	3.266174057	4.437599966	12.31230039	7.187627544	14.43992903	26.35930717	24.93164011	13.75001466	12.06671665	13.05756393	17.66300522	18.5256267	14.96207961	13.2230415
FBgn0052066	CG32066	CG32066	uncharacterized protein	GAIN	17.24763918	17.89140819	18.6540842	17.59012316	17.65815154	18.1122551	16.82337184	16.77920034	18.94489574	19.26824225	16.62575818	17.9782627	19.41741296	18.25066067	21.80936735	24.06648408	22.35580325	21.13530453	18.67983223	19.38918211	21.71924242	21.94147063	21.15340864	20.89397287
FBgn0039972	CG17018	Marf1	Meiosis regulator and mRNA stability factor 1	GAIN	0.72837217	0.906901193	1.020694444	0.972635067	0.950255434	1.269064363	0.963721572	1.036723184	1.06469179	1.098418859	0.998515708	1.254286981	1.203463308	1.254658109	1.579049763	1.928430515	2.412271958	2.095466217	0.926492642	1.216245212	1.730693433	2.191305773	1.874895519	1.78836893
FBgn0023541	CG3540	Cyp4d14	Cyp4d14	GAIN	0.836370328	1.106713641	1.027773234	1.226681698	1.324433938	1.437793195	0.756181606	1.016468993	0.796670437	1.140789207	0.910201097	0.841030232	0.850006684	0.93356473	1.18099893	2.687781335	2.183209872	1.851898797	0.933801562	0.698431775	1.404315579	2.361767027	2.209865595	2.040166302
FBgn0003483	CG3158	spn-E	spindle E	GAIN	0.313310581	0.579828431	0.271379663	0.392554731	0.374963725	0.233763237	0.324537967	0.462464921	0.250025315	0.568016943	0.379042915	0.262546847	0.354442006	0.463629239	0.553447528	0.95363825	0.808153751	0.761030049	0.357471534	0.399771256	0.479193191	0.938682888	0.86025561	0.401670152
FBgn0033115	CG9460	Spn42De	Serpin 42De	GAIN	1.205035036	1.208751069	1.124707919	0.987625827	1.063653922	0.875732289	0.768990884	0.933430083	0.824255408	0.953310671	0.896442244	0.623185192	1.53747979	1.178173164	1.451341594	2.106701994	2.056091019	1.763667054	0.732563706	1.15654294	1.676469762	2.028645794	2.143483973	1.820749004
FBgn0031227	CG3709	CG3709	uncharacterized protein	GAIN	1.897861789	2.46516919	2.625918268	2.787465705	3.529433252	4.183660247	2.37356592	2.41675432	4.130494728	3.781961299	3.743530146	3.759040364	2.105921994	2.446719854	2.666744078	3.519023107	4.813113249	2.738553321	2.766558883	2.201447832	2.854218802	3.8193976	4.21393014	4.325063492
FBgn0037581	CG7352	CG7352	uncharacterized protein	GAIN	1.421477491	1.059664125	1.399482387	0.886426976	1.032069963	0.91175862	1.260355821	1.200824443	1.422685768	1.527907113	0.828968096	0.776846395	1.269544033	1.028869821	1.228191431	1.599937305	1.507518001	1.315408944	0.91478296	1.086316423	1.562559869	1.728195086	1.539078435	1.082380744
FBgn0039240	CG3744	CG3744	uncharacterized protein	GAIN	14.0370526	15.13459734	16.28891642	15.02051925	16.22892868	15.13403348	13.56099556	16.18162216	16.76353382	16.43829422	15.53143602	15.71714046	13.74696391	15.20182572	15.02496107	17.33301855	18.20162311	18.47131891	13.38750748	12.55766145	15.48835501	17.41711556	18.63631873	17.33459231
FBgn0001301	CG7210	kel	kelch	GAIN	5.183543149	5.412229266	5.047321905	5.480308375	6.048861031	4.910747175	5.007721291	5.603563517	5.306888111	6.749270184	6.08192517	4.808707555	6.310787388	5.536673048	5.813234184	7.449589214	8.742363675	6.926111532	5.306980491	5.568766927	5.722712238	7.350673246	7.878739858	6.50732996
FBgn0262166	CG8445	calypso	calypso	GAIN	5.575040993	6.818436981	7.467232897	7.000115095	7.162923665	6.59821656	5.966332747	7.69099434	6.558177181	7.088222272	7.343143799	7.4137849	5.93434258	7.723671912	7.043444096	8.846880323	9.49327398	8.832647124	7.220412897	7.092781038	6.903792695	8.430988053	9.132112605	9.626987746
FBgn0000575	CG1007	emc	extra macrochaetae	GAIN	115.2838695	95.70193677	105.0980268	104.9058377	119.8493133	110.3539107	110.4697088	100.2830085	110.1690365	107.3059232	113.4023501	106.6712693	113.2686798	105.2982649	116.0174725	134.5610521	144.1358685	131.343242	115.2950068	106.6000698	111.0997776	138.5854496	152.9879759	134.0350796
FBgn0261938	CG4644	mtRNApol	mitochondrial RNA polymerase	GAIN	8.1702076	8.835053119	8.795034751	8.173758291	10.34944905	10.48283848	8.33628099	9.854018394	9.239249458	9.502740242	10.09020037	9.965085217	8.471481055	8.408651957	8.81750004	10.05990561	11.27048805	9.943992036	8.037185313	7.547435475	8.164487552	9.751925278	10.43390991	10.01351308
FBgn0051999	CG31999	CG31999	uncharacterized protein	GAIN	13.86858942	13.64702876	14.90145271	13.22677966	14.10196403	15.8858848	12.9722938	11.30776543	13.69709782	15.34739238	13.10323149	15.40389695	12.67403023	12.06907558	15.10249893	18.18657356	21.0828173	19.59541547	13.02846919	11.94585861	13.57739573	17.81884434	20.78014532	17.99863248
FBgn0031483	CG9641	CG9641	uncharacterized protein	GAIN	13.57239395	13.55764714	11.33377421	12.25014028	15.76412119	13.0116512	13.35189156	13.04208986	15.96478647	14.24629129	14.47756542	13.87675128	13.04721416	12.62268381	13.94176047	17.3209485	19.28154436	16.50279003	13.23379902	11.6294491	11.95182706	18.82970787	18.64009625	17.01124005
FBgn0052354	CG32354	CG32354	uncharacterized protein	GAIN	3.080710698	4.061269741	3.971938362	3.344586132	3.864690897	3.745957663	3.152191057	3.924856721	3.63923107	4.562262022	3.889086866	4.140574556	4.093593145	4.64215134	4.615377239	5.602093611	6.509635066	5.323596998	4.351383151	4.331966588	4.573420854	5.072666836	6.275651225	6.006863546
FBgn0037236	CG9772	Skp2	S-phase kinase-associated protein 2	GAIN	1.600161485	2.563334046	3.00761446	2.524469208	2.36772767	3.049988219	2.262019205	2.928772332	2.182123925	4.987476495	2.525053318	2.138646529	2.85825907	2.678850834	3.220183503	6.368560934	5.724378697	4.004182915	1.948749396	2.51591244	2.882976224	6.493283094	5.005318086	3.756022732
FBgn0036897	CG8786	CG8786	uncharacterized protein	GAIN	7.347928975	7.625797186	8.049630807	7.020557223	8.089434736	7.741731007	7.558383864	7.525780041	7.768187632	8.299660888	8.013450617	7.564012099	7.457003081	7.571026912	7.9189588	9.233026624	10.2823715	8.984911942	6.737103622	7.151857444	8.562512413	9.099325869	9.852994486	8.81460201
FBgn0261385	CG2092	scra	scraps	GAIN	0.72508819	1.130197199	1.084810758	0.901961082	0.898959163	0.916559098	0.906833483	1.171541863	1.082399295	1.303685799	1.126852292	1.17102388	1.049877081	0.934782332	1.309941974	1.665063849	1.801913192	1.601123711	0.955345983	1.313106657	1.255068638	1.57990863	1.7151802	1.486417631
FBgn0024991	CG2694	CG2694	uncharacterized protein	GAIN	3.363469936	3.404214226	3.878047855	2.729044577	3.649588645	3.563985924	2.829745587	3.445814009	3.225470565	3.080836613	3.607668102	3.304278677	3.32236115	3.125072393	3.397575938	4.114670327	4.836754938	4.227136188	3.211898164	2.90603429	3.686568298	4.024609499	4.661575459	4.300677805
FBgn0037667	CG16734	CG16734	uncharacterized protein	GAIN	2.384909049	3.063962688	2.473671132	2.879412012	2.781976814	3.639676672	2.452207017	2.694081584	2.486625949	3.294817069	2.57349069	1.728112372	2.631176469	2.108395292	2.281007097	4.32506187	4.041437191	3.441346802	2.17382032	2.73983611	2.791531839	3.537584856	3.762323937	3.083192242
FBgn0262945	CR43264	lncRNA:CR43264	long non-coding RNA:CR43264	GAIN	3.840846173	3.512220088	3.76405787	3.039342981	1.924177607	2.032029377	2.685475138	2.360286571	1.273169547	10.02710664	2.303123626	3.862245754	6.860640949	4.404781514	4.44087056	15.76418501	14.86062596	10.0868351	5.400779348	4.440688457	5.898363223	7.978345371	10.88914746	7.280542176
FBgn0264562	CG43934	Hr4	Hormone receptor 4	GAIN	0.077330915	0.109056324	0.075680486	0.121691803	0.09098277	0.153779573	0.092162864	0.117533347	0.110043961	0.100802954	0.110934647	0.137850412	0.072204803	0.10728035	0.097370696	0.181991573	0.206957356	0.180059252	0.123566288	0.104345985	0.07899552	0.157966708	0.191902477	0.185886959
FBgn0004872	CG6122	piwi	P-element induced wimpy testis	GAIN	0.445153196	0.337490536	0.295084855	0.456049804	0.530980349	0.291154626	0.447724839	0.689638679	0.483083531	0.597420134	0.526838494	0.367698867	0.454369556	0.352889291	0.478697811	0.823137286	0.936056067	0.745575186	0.411808616	0.322913714	0.461502343	0.857369063	0.761371688	0.556864288
FBgn0050384	CG30384	CG30384	uncharacterized protein	GAIN	0.169784755	0.485180707	0.141809936	0.230921411	0.318968799	0.259113283	0.288534977	0.210974662	0.156334749	0.587640244	0.11721508	0.405485471	0.28432022	0.157027048	0.230049441	0.679275175	0.678335678	0.581860568	0.294500406	0.18237406	0.516705168	0.529872399	0.772444983	0.4955818
FBgn0031775	CG9150	CG9150	uncharacterized protein	GAIN	63.00682993	46.26182109	35.56307048	43.27081161	53.87431897	51.07778033	38.66363956	46.43492789	54.65458328	85.18535258	55.16210978	58.44510092	94.03809577	77.33306847	69.39243084	163.082763	217.5559993	230.3307201	79.58651179	60.84612287	58.47366441	146.4280328	180.559926	207.6093355
FBgn0038581	CG14314	CG14314	uncharacterized protein	GAIN	10.46470347	10.75457287	11.11191815	11.85570862	13.0556529	12.34926484	11.07800298	12.1512138	11.03625009	11.52158031	13.65706872	10.98186052	12.71516848	11.70408824	9.013086918	13.11571836	17.42480609	18.74359875	10.55323683	10.83664891	11.22342625	14.03566659	17.65697746	15.06369366
FBgn0024245	CG17559	dnt	doughnut on 2	GAIN	3.647042809	2.871871619	4.329528825	3.918783035	5.240121118	4.237960238	3.5416251	3.680664433	4.432051624	3.899411171	4.19211585	3.648746546	3.736722575	3.664073533	2.898597779	4.443988592	5.231982348	5.035500099	3.647876871	3.311858657	3.189724756	4.32626458	5.17765061	4.602681588
FBgn0039255	NA	NA	NA	GAIN	1.665530568	1.687215034	1.259438555	1.464410709	1.751195984	1.443498724	1.94685645	1.979001418	1.476790939	1.494513082	1.800807588	1.519735185	5.371570016	5.248708374	2.600320356	6.794113931	9.832193469	9.056906429	5.364171195	5.252632518	4.505512484	8.193379447	10.31002051	8.790926941
FBgn0034401	CG15100	MetRS	Methionyl-tRNA synthetase	GAIN	8.341193737	9.213219286	7.439828859	9.216363255	9.517865657	9.173001077	8.364982798	8.186727674	5.882594527	11.00268227	9.277110341	8.994004764	10.92444676	9.984945278	7.46974525	10.82536908	15.91548377	11.97392501	9.854666099	8.433961091	8.899606748	12.6170357	14.08079861	11.66445755
FBgn0025630	CG4061	Rtca	RNA 3'-terminal phosphate cyclase	GAIN	9.346281678	8.517315504	8.323246102	10.78570322	10.22770115	8.06831196	8.961529997	9.256830639	9.540365812	9.475769904	10.01849993	6.550368799	9.886084178	8.556684502	8.300351786	12.70860345	13.53880746	12.48171546	10.65490138	8.721004225	9.083354266	13.19940304	14.64852646	12.27064199
FBgn0019661	CR32777	lncRNA:roX1	long non-coding RNA on the X 1	GAIN	125.2482236	140.7122859	122.8718204	131.6844817	157.9406363	154.1739828	132.2827334	125.6953911	151.5992255	143.1348301	129.0493203	144.319551	131.2282021	123.7038146	139.0222732	253.9593986	281.9535429	272.9373664	123.5781511	110.9938574	151.2671751	257.2127455	278.718116	263.6133552
FBgn0265998	CG42320	Doa	Darkener of apricot	GAIN	20.78815324	17.58990722	21.60405325	18.92201607	23.11219768	20.78942993	20.94216399	18.05157138	21.83955346	19.10816903	22.12538825	20.10427203	20.60745783	17.70207945	19.02706915	22.01750622	23.5384538	23.33617193	17.92529258	14.72009998	20.05302988	21.21845933	24.2307193	22.55372582
FBgn0023489	CG2819	Pph13	PvuII-PstI homology 13	GAIN	28.58570194	21.89639703	25.42886832	24.90822407	33.71896087	27.17997264	31.6457533	24.37712241	25.84263293	24.61877721	30.53005719	23.33568885	28.03695805	23.57767385	20.0937582	30.94602139	35.23494283	35.13600548	26.92527397	23.83339711	22.38745647	32.49249706	37.3106713	34.71390796
FBgn0037120	CG11247	CG11247	uncharacterized protein	GAIN	24.24847952	26.18355077	27.10561809	25.08334387	31.56754265	31.4119081	25.05661254	28.19444977	26.51005112	28.53827149	31.46007811	29.99867431	25.39324406	29.69133938	23.89858916	33.25942816	38.75167422	37.45384205	24.39098819	25.83969984	27.4713548	33.97098073	41.03666727	35.74693875
FBgn0030701	CG16952	CG16952	uncharacterized protein	GAIN	22.47569515	25.62687322	23.39123383	24.62642969	26.95063822	23.09658935	23.34717426	26.84249721	25.72150903	24.63147333	25.81348662	23.31689452	24.62011911	24.24402072	22.01019281	26.74332636	29.66431478	27.92825098	23.29509416	22.93477743	23.36862621	28.25283238	30.40410326	28.19106262
FBgn0036319	CG11010	Ent3	Equilibrative nucleoside transporter 3	GAIN	19.87344948	19.22679778	18.57273028	18.55137955	20.58429476	17.69216711	20.41349725	20.40173401	18.87430632	19.1209738	20.5973799	17.86597021	19.12460276	19.37439682	16.81436665	21.38858365	22.47094024	23.85536354	18.12946716	16.36492784	18.67748715	22.89373968	25.22668686	22.62861295
FBgn0034644	CG10082	CG10082	uncharacterized protein	GAIN	59.77245263	62.54590372	60.91471198	61.48242007	75.26255943	60.76868998	60.09210739	67.85285907	61.84719757	62.6009366	66.05073947	60.13877907	56.42999637	57.76188149	53.32431012	66.1288403	72.52063716	68.67325384	56.82686749	54.58433228	54.21367641	66.62690734	75.01191791	67.47907843
FBgn0035099	CG6845	CG6845	uncharacterized protein	GAIN	9.200350197	7.546526945	6.071657745	8.594954572	8.339892378	9.663961586	8.582828488	6.890211404	9.41279665	8.929584706	8.720968417	8.673385016	8.635435528	5.416628842	8.310661427	9.763548609	12.39592854	10.83269093	8.01864438	6.105881231	6.541166539	9.953803162	10.72955252	10.15097617
FBgn0027084	CG12141	LysRS	Lysyl-tRNA synthetase	GAIN	17.87346072	18.99382141	17.23952397	19.38566992	21.89044986	19.21577702	18.67586387	21.91974769	18.76042858	21.06472808	20.70243559	16.93238537	20.98883818	19.82057624	19.00794508	24.15233929	30.01265911	26.36637629	20.48379853	18.45977275	16.65592741	24.58910985	26.55646977	25.00987352
FBgn0038295	CG4154	Gyc88E	Guanylyl cyclase at 88E	GAIN	5.104312585	4.81245295	4.767068918	4.988832005	4.913034914	4.296773943	4.828919259	5.052132273	4.765236434	5.49824216	4.546694107	3.971772126	5.336622947	4.702038877	3.903252731	5.443784871	5.647712911	5.670156828	4.45963804	3.615635173	4.106344424	5.744836133	5.354526325	4.368115325
FBgn0030361	CG1492	CG1492	uncharacterized protein	GAIN	7.2995206	8.32976818	8.01815036	6.98809881	8.322467446	7.969554069	8.145589289	8.023991721	8.647244454	7.788241177	8.605297255	6.331450838	7.586807873	7.678804421	7.326272369	8.780268351	10.32258422	11.67250482	7.858456203	6.702795386	7.694664934	9.8050237	10.24191607	9.38157884
FBgn0260720	CR42547	asRNA:CR42547	antisense RNA:CR42547	GAIN	3.054712444	2.251133233	3.460771474	2.236749122	3.097121278	3.188646866	2.427067664	2.742647245	2.757930947	3.216905139	3.020533568	2.513235288	2.497908395	2.256474849	2.556250198	2.987636221	3.119920858	3.635046357	2.679096775	1.874980089	2.266053688	3.070463189	3.077796363	3.66462567
FBgn0265699	CR44506	lncRNA:CR44506	long non-coding RNA:CR44506	GAIN	0.598191361	0.616506717	0.495079178	0.708102248	0.679603155	0.60861109	0.419010305	0.700110034	0.541774275	0.640028084	0.533870762	0.769162133	0.551770698	0.371851837	0.413378909	0.63696785	0.651613016	0.636765368	0.381018028	0.352395059	0.440770267	0.568016405	0.798370501	0.734115724
FBgn0027903	CG12018	CG12018	uncharacterized protein	GAIN	4.156421392	4.774000257	4.393415648	3.971963293	5.20568425	4.909732784	3.762633995	4.361009573	3.859591604	3.761890176	5.113663324	3.825377597	5.096363073	3.550911386	3.606006105	4.211137335	6.606855143	6.378784192	4.496789757	3.6047117	3.925050752	5.030326624	6.545073807	5.805993321
FBgn0034217	CG18468	Lhr	Lethal hybrid rescue	GAIN	2.67307375	2.61896065	2.289888282	2.033903763	3.159020207	2.050186593	2.196453431	2.52717552	1.628256676	2.684023495	2.109053931	2.687966994	2.497550503	1.97777417	2.179316108	2.671190092	3.597354867	2.907704603	2.130450971	1.702688217	2.310519223	3.121287408	3.348048685	2.937369966
FBgn0267551	CR45891	asRNA:CR45891	antisense RNA:CR45891	GAIN	2.282970248	2.112490186	2.655414374	1.354922058	2.986371601	3.019557672	1.995282929	2.269456411	2.452470934	2.709107827	1.861304534	3.060919999	2.922504808	2.181807666	1.833069624	3.223662972	4.160492194	2.964827161	2.182361158	2.08069641	2.63658315	3.49590331	4.300374352	3.292662918
FBgn0038510	CG14331	CG14331	uncharacterized protein	GAIN	1.752474275	1.395932993	2.062702515	1.77574212	1.713073607	1.304634245	2.033881287	1.660982892	1.456217837	1.648455375	1.719945617	1.50434979	1.679686582	1.897513195	1.801796782	2.534932878	2.948044297	2.621279579	1.937536119	1.569377165	1.48091547	2.561189005	2.415433363	2.876879003
FBgn0039638	CG11881	dgt6	dim gamma-tubulin 6	GAIN	2.246999952	2.379522255	2.312411773	1.914536952	2.693498163	2.286139818	2.160445997	2.754426356	1.515898896	2.288020029	2.43990678	1.834461207	1.867743891	1.666642609	1.178974288	2.680709658	3.836082231	2.79291399	2.3050781	1.564176927	1.916594634	2.843899485	3.281539714	2.475280554
FBgn0034156	CG5348	CG5348	uncharacterized protein	GAIN	0.528540901	0.469059093	0.307099222	0.477345542	0.479686798	0.537747408	0.535579237	0.623018479	0.71942663	0.931707121	0.616462164	0.577701858	0.615715096	0.531332702	0.470510862	0.757141288	1.024422226	0.978203923	0.595243592	0.430847605	0.494924955	0.803232723	0.968453328	1.120564449
FBgn0259210	CG42310	prom	prominin	GAIN	31.98650377	30.14203939	30.45707246	30.8007809	39.69333653	33.04311715	34.08470378	31.55820742	32.04138514	26.68822814	33.45025407	29.18047941	31.82597911	27.47805692	24.71102597	32.76814027	33.80143563	42.72643108	29.41506907	24.87452093	25.27177227	30.67382072	38.70461753	42.6337886
FBgn0032681	CG10283	CG10283	uncharacterized protein	GAIN	15.6543105	12.89903267	12.61059369	13.46959778	17.00806234	14.44199271	14.65667559	11.6683357	11.4604765	13.24388481	15.84401334	14.80606999	15.72875139	12.23809576	10.21903216	16.92574754	19.23782676	21.14215718	14.94168338	11.85323621	12.9164548	16.0019238	20.14012085	20.40106477
FBgn0250755	CG42233	CG42233	uncharacterized protein	GAIN	7.170424035	6.170132024	6.794986694	5.721924034	7.117172504	6.508412337	5.88348159	6.174184364	5.905065616	5.624764277	6.407551551	7.615451852	6.490365459	6.199460986	6.520697801	7.235379703	8.863697668	9.846794225	6.84200593	6.407141081	6.412605296	6.372393672	8.472906755	8.919645539
FBgn0016034	CG11254	mael	maelstrom	GAIN	1.97510874	1.742354004	1.938318073	1.729120638	2.33154532	2.101903993	2.006203003	1.908023044	2.090396096	1.706200809	1.80913042	2.123086541	2.716966841	1.889687717	2.023361331	2.500435982	3.418040048	3.947438972	2.54122466	2.05727062	2.295917428	2.584634833	4.087943284	4.2098173
FBgn0040964	CG18661	CG18661	uncharacterized protein	GAIN	9.484375723	11.30032179	9.620632212	10.36326766	10.03699687	11.05213686	9.531517099	10.46474155	8.174534043	8.342890187	9.789027885	11.20068705	9.800340419	9.128703611	9.762647442	10.27788167	12.89369691	13.24802566	10.35529019	10.20916742	8.777886798	11.28903314	11.98895734	12.80043503
FBgn0050055	CR30055	lncRNA:CR30055	long non-coding RNA:CR30055	GAIN	15.85787964	13.74205479	14.36420882	14.13604623	14.25162995	17.36589896	15.35340159	14.28801155	13.81473506	13.45141804	14.2912408	14.49006509	14.75657862	13.480711	12.80904162	15.59847702	16.57292271	18.54913812	14.77983724	14.03867793	13.53775651	16.28725798	17.66708619	18.08122819
FBgn0030761	CG9784	CG9784	uncharacterized protein	GAIN	14.49686108	15.64563044	15.58290377	14.55129835	17.42976723	17.55117897	14.96462197	15.93777343	15.59508749	15.60558988	16.95438283	16.90201762	16.2734243	17.52484222	15.58682014	19.20765854	22.32264081	23.6671446	17.41049013	16.6864421	17.22241054	20.54793168	23.23295466	22.99964247
FBgn0039131	CG12268	CG12268	uncharacterized protein	GAIN	7.774208203	6.181413424	4.847561315	5.955879437	6.703302459	6.126082083	5.995187086	5.808769868	4.56169432	7.486792526	5.211765097	6.540149815	9.393833617	6.908087722	6.027967956	10.23614973	11.71029018	10.97964218	9.777188855	8.693016979	6.185414955	10.4025828	12.23990312	11.49867718
FBgn0000117	CG11579	arm	armadillo	GAIN	111.1450357	116.2079847	105.3552155	103.1867176	114.2283394	116.3724962	105.6826896	118.3312773	102.8326135	105.896927	110.9037898	100.1991389	108.8270903	108.2958138	98.71311372	108.7703444	126.2187299	131.9741844	106.1801546	105.7058829	100.0711548	111.4354364	128.184311	129.7244255
FBgn0004618	CG7672	gl	glass	GAIN	23.19884648	18.65936116	23.94645113	18.04210864	25.81488906	24.01240933	22.83536121	20.28956794	21.09638318	17.59658122	26.28772703	24.77346011	22.15702428	18.23865231	15.59759428	19.78191599	27.51613782	32.25149667	21.76694463	16.48354403	19.66408884	19.63683729	29.66780319	31.89536267
FBgn0032775	CG17544	CG17544	uncharacterized protein	GAIN	32.67552108	29.93552591	21.57299141	26.74148549	31.12505266	26.69391666	30.86613524	26.81269936	23.56048681	24.91768717	30.04119932	22.68870621	33.12712465	28.46985954	24.89535507	30.11331364	38.20559233	41.32629003	33.06019275	29.88914579	22.41370375	31.66852327	38.92086962	39.05902256
FBgn0032911	CG9264	tadr	torn and diminished rhabdomeres	GAIN	25.77057387	22.55758866	21.15401554	25.6001708	29.99543674	23.91754132	25.7223221	24.50260996	24.67756666	23.22852562	29.86813249	20.60554643	22.04683501	20.26158838	17.25811585	25.03873406	26.92077514	27.41844971	23.65302481	17.77531602	16.56997212	24.52391509	27.90720779	27.28773141
FBgn0035333	CG1317	CG1317	uncharacterized protein	GAIN	40.70490745	42.99892572	39.52193004	41.10064393	41.91335111	41.36472047	41.8065552	42.8179628	35.79896451	43.60076583	39.75876674	36.57829706	40.81476813	38.7647503	36.3244525	42.9741936	45.395406	46.75661268	40.72114455	36.18204509	36.42876701	42.83674195	46.098945	44.23454335
FBgn0034913	CG11173	Snap29	Synaptosomal-associated protein 29kDa	GAIN	26.68513442	28.53430432	28.16154488	26.35576799	32.88311574	33.54783001	26.30524821	27.61274103	22.30707897	31.01242989	30.11883218	26.95541616	27.0010374	29.0418739	22.76953785	28.87714025	35.76977618	35.10308609	29.31027437	27.7427169	26.19579764	33.73478973	35.48151629	35.65783693
FBgn0030011	CG10763	Gbeta5	Gbeta5	GAIN	25.70846147	27.23797312	24.76814308	26.58687404	29.22807104	24.38678064	28.58886725	26.83366802	28.65084712	23.4213623	26.94548724	22.09954522	27.45108964	25.47296324	20.60405851	27.80292817	29.73580518	33.28644823	26.44477671	24.4064246	20.69776579	29.33754974	31.77139499	33.11944963
FBgn0050185	CG30185	AIMP3	aaRS-interacting multifunctional protein 3	GAIN	31.1379842	32.17011641	27.78058998	32.3042265	36.321391	30.26786758	30.17374185	33.27772977	25.62763383	29.81118383	29.57531575	31.44442938	33.59615953	28.67597558	30.57530367	31.05476537	38.1457414	39.68437426	32.35274922	30.00595099	28.10516833	33.14331065	37.92902365	38.72989718
FBgn0014340	CG3025	mof	males absent on the first	GAIN	3.096022758	3.692425711	3.646438157	3.030368146	3.992636615	3.446805585	3.132460327	3.22271846	3.552258497	3.414248865	3.261277107	3.520768897	3.257324883	3.073267835	2.537956052	3.830033906	4.785532295	5.473224395	3.598884852	3.013765179	3.384826336	4.095565556	5.030267049	5.688783467
FBgn0051626	CG31626	CG31626	uncharacterized protein	GAIN	2.903375369	2.780216142	3.85870536	2.481869947	2.962922937	5.032652924	2.784645288	2.818164441	3.333468615	1.878619526	3.619969265	5.550752724	2.400972658	2.320555618	1.942677235	2.834363687	5.21574836	9.827168206	2.918009987	3.024151898	1.980299748	2.183587442	4.188449218	8.665398885
FBgn0034095	CG15701	CG15701	uncharacterized protein	GAIN	0.914137359	0.99514641	1.044956206	0.775046001	0.96923232	0.693854631	0.690444405	0.786775935	0.801639275	1.0905091	0.915878027	0.977594393	0.971941115	0.89912792	0.506802647	1.229338656	1.293686755	1.402821234	1.033588257	0.782134919	0.855996934	1.231721205	1.431473748	1.624374785
FBgn0035264	CG2069	Oseg4	Outer segment 4	GAIN	0.674114526	0.646949555	0.395117978	0.64340485	0.592484608	0.830247632	0.608690362	0.684018288	0.55537437	0.526279117	0.802479646	0.487590996	0.823874791	0.535957907	0.384585196	0.734786021	0.994743679	0.989790869	0.689263549	0.563573212	0.442975363	0.850381709	1.030802532	1.193998802
FBgn0034270	CG6401	PIG-A	Phosphatidylinositol glycan anchor biosynthesis class A	GAIN	2.296629045	2.535665304	2.17010951	2.297528981	2.789235233	2.256975429	2.356963489	2.688697485	2.090664096	2.632407659	2.470962594	2.04699025	2.424093135	2.148196278	1.94881152	2.530483591	2.831719613	2.975033713	2.414316004	1.855287633	2.077245647	2.44995788	2.924618998	2.491441574
FBgn0266786	CR45251	lncRNA:CR45251	long non-coding RNA:CR45251	GAIN	3.779656761	3.543129925	2.286476414	3.738653129	3.389640095	3.133365113	3.942287762	3.668727921	1.160079988	3.599206291	3.755296734	3.800715421	3.750745825	3.236714395	2.191805026	3.294478873	4.238805183	5.049928467	3.367036921	2.624590282	3.539265262	4.054237437	5.095038255	5.191705919
FBgn0261439	CG17246	SdhA	"Succinate dehydrogenase, subunit A (flavoprotein)"	GAIN	144.2926855	142.0185806	122.7306843	127.5091693	153.3207108	149.3727459	140.2944294	156.6164998	121.4112999	134.7126032	145.0068674	134.7351313	151.7975936	150.1933875	117.9826267	132.4036923	152.79073	166.4498291	144.4957067	142.64338	121.0749041	151.3752111	160.9710297	165.7313844
FBgn0275436	CG13348	PheRS-m	"Phenylalanyl-tRNA synthetase, mitochondrial"	GAIN	24.58785886	25.25069894	24.57737393	22.86438372	27.02574279	25.73275633	23.00662623	26.01046355	23.0527676	24.56778518	26.32109513	25.33653462	27.85006609	27.56671047	22.75000367	24.86403223	31.23703747	32.33807403	28.75839563	27.01126499	24.76283079	29.22323368	31.67634522	34.52127839
FBgn0034959	CG11388	Xxylt	Xyloside xylosyltransferase	GAIN	38.27366888	44.43985474	43.48636162	37.47515459	48.68228047	48.09921397	40.95936708	52.09792787	39.33128083	36.25642476	44.40315259	45.62078087	38.04302845	39.588157	31.66457218	38.13402512	45.12943896	60.06654206	39.59819993	36.72217885	35.6719357	39.17540946	48.44982004	59.57386634
